Extraversion,Observant,Thinking,Judging,Age,way of watching movies,Action,Adventure,Animated,Comedy,Historical,Fantasy,Horror,Science fiction,Documentary,Gender_Female,Gender_Male,Gender_Non-binary / third gender,Entertaining,relaxing,funny,express my feelings,educating,education_bachelor,education_high school or below,education_master or above,Major_arts-related,Major_business-related,Major_engineering and techonology,Major_environment-related,Major_literature language and social sciences,Major_science and math-related,subscription_Never,subscription_Somtimes,subscription_Yes,Frequency_6-10 times a year,Frequency_fewer than 5 times a year,Frequency_more than 10 times a year,number_0-20,number_21-40,number_over 40,with_With friends,with_alone,with_with boyfriend/girlfriend,with_with family,Actor/actress,director,advertisements,genres,previews,comment
68,73,66,60,21.0,1,2,4,4,4,4,4,4,4,4,1,0,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0
24,21,76,92,18.0,0,2,5,3,3,3,3,3,1,3,1,0,0,1.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1.0,1.0,1.0,0.0,0.0,0.0
41,54,30,61,20.0,1,1,3,3,1,1,1,1,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0,1.0,1.0,1.0,0.0,0.0
44,64,46,64,19.0,1,3,4,4,4,3,4,1,4,4,1,0,0,1.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0
60,48,48,76,19.0,0,3,3,4,5,4,5,2,3,2,1,0,0,1.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1.0,0.0,0.0,1.0,1.0,0.0
60,64,51,48,21.0,0,3,3,3,3,3,3,3,3,3,0,1,0,1.0,1.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,1.0,1.0
52,81,64,75,20.0,0,4,3,3,4,3,5,5,4,2,1,0,0,1.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1.0
56,52,44,58,20.0,1,4,5,5,4,3,5,3,5,5,1,0,0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.0,0.0,1.0,1.0,1.0,0.0
46,59,49,51,23.0,1,3,4,4,4,4,4,4,3,3,1,0,0,1.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0
43,63,37,72,21.0,0,3,3,3,4,4,3,4,3,4,1,0,0,1.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1.0,0.0,0.0,1.0,1.0,0.0
53,58,53,51,21.0,1,2,2,3,2,2,1,1,1,1,1,0,0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0
21,49,48,63,21.0,0,2,4,2,2,3,2,4,3,2,1,0,0,1.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1.0,0.0,0.0,1.0,0.0,1.0
54,41,57,47,18.0,0,5,5,3,3,3,4,5,5,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1.0,1.0,1.0,0.0,0.0,0.0
48,28,52,26,21.0,1,4,4,3,5,4,5,4,5,3,0,1,0,1.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0
36,71,61,33,21.0,0,3,3,4,3,3,3,3,3,4,1,0,0,1.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0
30,48,90,75,20.0,0,4,4,2,4,3,2,4,3,3,1,0,0,1.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0
17,59,82,79,20.0,1,3,3,4,3,4,4,4,4,4,1,0,0,1.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0
61,64,69,68,22.0,1,1,1,1,1,1,1,1,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0
24,80,58,25,21.0,1,3,3,3,3,3,4,4,3,4,1,0,0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0
25,35,43,25,21.0,0,3,3,3,4,4,5,3,4,3,1,0,0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0
81,48,26,44,20.0,0,5,5,5,5,5,5,1,1,3,0,1,0,1.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0
8,85,78,75,23.0,1,3,3,4,4,3,4,2,4,2,0,1,0,1.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0
50,50,48,50,22.0,1,2,2,1,5,3,3,3,3,4,0,1,0,1.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0.0,1.0,1.0,1.0,0.0,0.0
56,44,59,43,18.0,1,3,3,4,5,3,4,3,3,3,1,0,0,1.0,1.0,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1.0,0.0,0.0,1.0,0.0,1.0
35,42,58,40,20.0,1,3,5,4,4,3,4,3,3,3,0,1,0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0
91,86,98,92,21.0,0,2,4,3,2,3,4,4,4,4,1,0,0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0.0,1.0,1.0,1.0,0.0,0.0
29,81,70,69,20.0,0,3,3,4,5,4,3,2,3,5,1,0,0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1.0,0.0,0.0,1.0,1.0,0.0
84,69,76,79,23.0,0,4,4,4,4,4,4,4,4,4,0,1,0,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0
29,54,43,42,21.0,0,2,3,4,4,4,4,1,2,3,1,0,0,1.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.0,1.0,0.0,1.0,1.0,0.0
43,59,46,37,22.0,0,3,4,4,4,3,4,4,4,3,1,0,0,1.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.0,1.0,0.0,1.0,0.0,1.0
32,27,54,44,22.0,0,5,5,5,5,5,5,5,5,5,1,0,0,1.0,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1.0,0.0,0.0,1.0,0.0,1.0
46,69,50,90,21.0,1,3,3,3,4,4,4,4,2,4,1,0,0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0
67,60,51,51,21.0,0,3,3,3,4,3,4,2,4,1,1,0,0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0
52,41,43,67,19.0,0,4,4,2,4,4,5,4,4,4,1,0,0,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0
55,50,50,52,20.0,1,4,4,4,4,3,4,4,5,4,1,0,0,1.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0
14,39,37,58,22.0,0,3,3,4,4,5,4,1,4,4,1,0,0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,1.0
57,58,62,63,20.0,0,3,4,4,4,3,5,1,3,2,1,0,0,0.0,1.0,1.0,0.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,1.0,1.0
77,24,23,60,20.0,1,4,4,3,3,2,5,1,4,3,1,0,0,1.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0
36,60,40,42,21.0,0,2,3,4,5,3,3,3,3,2,1,0,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0
35,49,59,51,20.0,1,3,3,3,3,2,4,3,3,2,1,0,0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0
42,51,61,25,19.0,0,3,3,5,4,3,4,1,3,4,1,0,0,1.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1.0,0.0,0.0,1.0,1.0,0.0
47,42,68,37,20.0,1,3,4,3,4,2,4,5,4,2,0,1,0,1.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0
35,68,65,64,33.0,1,4,4,4,4,4,4,2,4,4,0,1,0,1.0,1.0,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0
47,45,49,61,30.0,0,2,3,3,1,3,3,4,4,4,0,1,0,0.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0
50,50,50,50,22.0,0,3,3,4,4,3,4,3,3,3,1,0,0,1.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0
48,51,54,50,20.0,0,4,2,3,1,2,2,2,2,3,0,1,0,0.0,0.0,1.0,1.0,1.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0
52,59,47,36,22.0,1,4,4,3,4,4,3,1,4,3,0,1,0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,1.0,1.0,0.0
57,46,52,67,18.0,1,4,4,4,4,3,5,2,4,4,1,0,0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0
71,67,68,94,21.0,1,4,4,5,5,3,5,5,3,3,1,0,0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0
65,90,86,81,19.0,1,4,4,4,5,3,5,3,5,4,1,0,0,1.0,1.0,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,1.0,1.0,0.0
74,80,78,84,19.0,1,3,3,4,5,5,5,2,3,4,1,0,0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,1.0,1.0,0.0
45,55,48,68,22.0,0,3,3,3,3,3,3,3,3,3,1,0,0,1.0,1.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0
51,51,51,51,21.0,0,5,5,2,4,4,3,5,4,3,0,1,0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1.0,1.0,0.0,1.0,0.0,0.0
36,38,44,49,20.0,1,4,4,3,3,2,4,4,5,2,1,0,0,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0
32,45,21,47,20.0,0,3,3,2,3,2,3,3,2,2,1,0,0,1.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1.0,0.0,0.0,1.0,0.0,1.0
86,87,85,74,18.0,1,5,3,5,3,3,1,5,3,2,0,1,0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1.0,1.0,0.0,0.0,0.0,1.0
91,88,91,92,20.0,1,3,3,3,5,4,4,2,3,4,1,0,0,0.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0
50,45,78,68,19.0,1,3,4,3,4,4,4,4,3,3,1,0,0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0
38,59,53,28,23.0,0,4,3,4,4,4,4,4,4,4,1,0,0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0
66,42,44,68,19.0,0,3,3,3,4,4,4,1,3,3,1,0,0,1.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1.0,0.0,0.0,1.0,1.0,0.0
16,37,43,61,20.0,0,2,3,5,5,5,5,1,3,3,0,1,0,0.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0
44,41,37,88,28.0,1,4,4,4,4,4,5,3,5,4,0,1,0,1.0,1.0,1.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0
82,85,81,80,20.0,1,3,3,4,4,2,4,2,3,3,1,0,0,1.0,1.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0
75,82,90,96,20.0,1,3,3,3,3,3,3,3,3,3,1,0,0,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0
43,51,47,85,23.0,0,4,4,5,4,4,3,1,5,5,1,0,0,1.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0
25,44,34,32,22.0,1,3,3,3,4,4,2,1,4,5,1,0,0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0
18,48,49,58,20.0,1,4,4,5,3,3,4,1,4,4,0,1,0,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0,1.0,1.0
50,48,48,55,21.0,0,1,1,1,1,1,1,1,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1.0,1.0,1.0,0.0,0.0,0.0
63,50,57,52,21.0,0,3,4,4,4,4,5,2,5,5,1,0,0,1.0,0.0,1.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0
49,56,55,61,23.0,0,3,4,4,5,2,3,2,4,4,1,0,0,1.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1.0,0.0,0.0,1.0,1.0,0.0
54,58,52,51,20.0,0,3,3,3,4,4,4,4,3,4,1,0,0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0
10,77,53,75,22.0,1,3,3,2,4,3,4,4,4,2,1,0,0,1.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0
60,75,85,85,19.0,0,3,5,5,4,4,5,3,4,4,1,0,0,1.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0
57,52,22,45,21.0,0,2,3,4,5,3,5,1,3,4,1,0,0,1.0,0.0,0.0,1.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0
54,38,46,51,20.0,0,4,4,2,3,3,5,3,5,3,1,0,0,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0
33,60,60,65,20.0,0,4,4,4,4,4,5,4,2,2,1,0,0,1.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0
89,95,90,87,22.0,0,3,3,3,5,4,4,1,4,4,1,0,0,0.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0
43,54,58,49,21.0,0,3,3,2,3,3,4,3,4,5,1,0,0,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0
29,45,53,36,20.0,0,2,3,5,4,4,5,1,3,4,1,0,0,1.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0
55,60,40,34,21.0,1,2,2,3,3,3,4,1,5,3,1,0,0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0
53,58,47,53,19.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0
42,55,35,47,20.0,1,4,5,5,5,5,5,5,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0
64,74,69,75,20.0,1,4,5,3,3,4,4,4,4,4,1,0,0,1.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0
71,37,43,79,21.0,0,2,2,4,4,4,4,3,4,3,1,0,0,1.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1.0,1.0,1.0,0.0,0.0,0.0
43,46,57,18,21.0,1,3,3,3,3,3,3,3,3,3,1,0,0,1.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0
45,62,43,49,21.0,0,5,5,3,3,2,5,2,3,2,1,0,0,1.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0
44,55,56,48,21.0,1,4,3,3,4,3,4,3,4,3,1,0,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,1.0,0.0,1.0
46,93,39,48,21.0,0,1,1,1,1,1,1,2,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0
84,81,70,84,20.0,1,2,3,2,3,2,2,2,2,2,0,1,0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,1.0
89,78,82,78,20.0,1,4,4,4,3,3,2,3,3,2,0,0,1,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.0,1.0,1.0,1.0,0.0,0.0
66,48,49,43,20.0,1,4,4,4,1,3,4,3,3,3,1,0,0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1.0,1.0,0.0,0.0,0.0,1.0
93,87,95,87,23.0,1,4,4,2,2,3,3,3,3,4,1,0,0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,1.0,1.0
71,46,40,85,20.0,1,3,5,5,4,3,5,2,5,3,1,0,0,1.0,1.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,1.0
46,42,47,58,20.0,1,3,3,3,3,5,5,1,2,5,1,0,0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0
71,35,29,47,19.0,0,3,3,5,5,1,5,2,3,3,1,0,0,1.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0
32,59,58,43,22.0,1,3,4,4,4,3,4,2,4,4,0,1,0,0.0,1.0,1.0,0.0,1.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0
57,38,55,65,21.0,1,4,3,4,4,3,4,4,4,3,0,1,0,0.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,1.0,0.0,1.0
47,45,47,49,18.0,1,5,5,5,4,3,5,5,4,5,1,0,0,1.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,1.0,1.0,0.0
38,57,70,63,29.0,1,3,2,2,2,3,2,2,2,2,0,1,0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.0,1.0,1.0,1.0,0.0,0.0
70,70,70,70,19.0,1,4,4,2,4,4,2,4,4,4,0,1,0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1.0,0.0,0.0,1.0,0.0,1.0
52,62,49,60,21.0,1,4,3,3,4,2,3,1,3,2,1,0,0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,1.0,0.0,1.0
64,45,77,53,21.0,0,1,2,3,4,3,5,3,4,3,1,0,0,1.0,1.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0
72,33,69,43,18.0,1,1,1,3,3,2,2,2,5,3,0,1,0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1.0,0.0,1.0,0.0,1.0,0.0
51,53,50,54,20.0,0,3,4,4,2,3,3,5,2,3,1,0,0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1.0,0.0,0.0,1.0,0.0,1.0
36,27,43,44,21.0,1,2,4,4,3,3,5,4,4,3,1,0,0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1.0,0.0,0.0,1.0,0.0,1.0
82,51,56,63,20.0,0,3,4,4,5,5,3,5,2,4,1,0,0,1.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0
56,52,46,53,21.0,1,3,3,3,5,4,3,4,5,3,1,0,0,1.0,1.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0
48,48,45,58,22.0,0,1,1,1,1,1,1,1,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1.0,1.0,1.0,0.0,0.0,0.0
